Time [s],Value,Parity Error,Framing Error
19.5668900000,0x9C,,
19.5680350000,0x9C,,
19.5691800000,0x9C,,
19.5703250000,0x9C,,
19.5714700000,0x9C,,
19.5726150000,0x8C,,
19.5737600000,0x8C,,
19.5749050000,0x5C,,
19.5760500000,0x18,,
19.5771950000,0x5C,,
19.5783400000,0xE2,,
19.5794850000,0x7C,,
19.8225900000,0x3C,,
19.8237350000,0x80,,
19.8248800000,0x5C,,
19.8260250000,0xC0,,
19.8271700000,0x5C,,
19.8283150000,0x70,,
19.8294600000,0x5C,,
19.8306050000,0x60,,
19.8317500000,0x5C,,
19.8328950000,0x82,,
19.8340400000,0xCA,,
19.8351850000,0xF8,,
19.8363300000,0xF8,,
19.8374750000,0x9C,,
19.8386200000,0x9C,,
19.8397650000,0x9C,,
19.8409100000,0x9C,,
19.8420550000,0x9C,,
19.8432000000,0x9C,,
19.8443450000,0x8C,,
19.8454900000,0x8C,,
19.8466350000,0x5C,,
19.8477800000,0x18,,
19.8489250000,0x5C,,
19.8500700000,0xE2,,
19.8512150000,0x7C,,
20.4161450000,0x3C,,
20.4172900000,0x80,,
20.4184350000,0x5C,,
20.4195800000,0xC0,,
20.4207250000,0x5C,,
20.4218700000,0xB0,,
20.4230150000,0x5C,,
20.4241600000,0x60,,
20.4253050000,0x5C,,
20.4264500000,0xCA,,
20.4275950000,0x2A,,
20.4287400000,0x18,,
20.4298850000,0x00,,
20.4310300000,0x00,,
20.4321800000,0x9C,,
20.4333250000,0x9C,,
20.4344700000,0x9C,,
20.4356150000,0x9C,,
20.4367600000,0x9C,,
20.4379050000,0x9C,,
20.4390500000,0x5C,,
20.4401950000,0x68,,
20.4413400000,0x5C,,
20.4424850000,0xE2,,
20.4436300000,0x7C,,
21.4108650000,0x3C,,
21.4120100000,0x80,,
21.4131550000,0x5C,,
21.4143000000,0xC0,,
21.4154450000,0x5C,,
21.4165900000,0xB0,,
21.4177350000,0x5C,,
21.4188800000,0x60,,
21.4200250000,0x5C,,
21.4211700000,0xCA,,
21.4223150000,0x2A,,
21.4234600000,0x18,,
21.4246050000,0x00,,
21.4257500000,0x00,,
21.4268950000,0x9C,,
21.4280400000,0x9C,,
21.4291850000,0x9C,,
21.4303350000,0x9C,,
21.4314800000,0x9C,,
21.4326250000,0x9C,,
21.4337700000,0x5C,,
21.4349150000,0x68,,
21.4360600000,0x5C,,
21.4372050000,0xE2,,
21.4383500000,0x7C,,
22.4257650000,0x3C,,
22.4269100000,0x80,,
22.4280550000,0x5C,,
22.4292000000,0xC0,,
22.4303450000,0x5C,,
22.4314900000,0xB0,,
22.4326350000,0x5C,,
22.4337800000,0x60,,
22.4349250000,0x5C,,
22.4360700000,0xCA,,
22.4372150000,0x2A,,
22.4383600000,0x18,,
22.4395050000,0x00,,
22.4406500000,0x00,,
22.4417950000,0x9C,,
22.4429400000,0x9C,,
22.4440850000,0x9C,,
22.4452300000,0x9C,,
22.4463750000,0x9C,,
22.4475200000,0x9C,,
22.4486650000,0x5C,,
22.4498100000,0x68,,
22.4509600000,0x5C,,
22.4521050000,0xE2,,
22.4532500000,0x7C,,
23.4205950000,0x3C,,
23.4217450000,0x80,,
23.4228900000,0x5C,,
23.4240350000,0xC0,,
23.4251800000,0x5C,,
23.4263250000,0xB0,,
23.4274700000,0x5C,,
23.4286150000,0x60,,
23.4297600000,0x5C,,
23.4309050000,0xCA,,
23.4320500000,0x2A,,
23.4331950000,0x18,,
23.4343400000,0x00,,
23.4354850000,0x00,,
23.4366300000,0x9C,,
23.4377750000,0x9C,,
23.4389200000,0x9C,,
23.4400650000,0xCC,,
23.4412100000,0xAC,,
23.4423550000,0x9C,,
23.4435000000,0x5C,,
23.4446450000,0x08,,
23.4457900000,0x5C,,
23.4469400000,0xE2,,
23.4480850000,0x7C,,
24.4355350000,0x3C,,
24.4366800000,0x80,,
24.4378250000,0x5C,,
24.4389700000,0xC0,,
24.4401150000,0x5C,,
24.4412600000,0xB0,,
24.4424050000,0x5C,,
24.4435500000,0x60,,
24.4446950000,0x5C,,
24.4458400000,0xCA,,
24.4469850000,0x2A,,
24.4481300000,0x18,,
24.4492750000,0x00,,
24.4504200000,0x00,,
24.4515650000,0x0C,,
24.4527100000,0x0C,,
24.4538550000,0x9C,,
24.4550000000,0xCC,,
24.4561450000,0xAC,,
24.4572950000,0x9C,,
24.4584400000,0x5C,,
24.4595850000,0x08,,
24.4607300000,0x5C,,
24.4618750000,0xE2,,
24.4630200000,0x7C,,
