Time [s],Value,Parity Error,Framing Error
16.6331700000,0xF8,,
16.6343150000,0x8C,,
16.6354600000,0x4C,,
16.6366050000,0x8C,,
16.6377500000,0xCC,,
16.6388950000,0xAC,,
16.6400400000,0x9C,,
16.6411850000,0x8C,,
16.6423300000,0x8C,,
16.6434750000,0x5C,,
16.6446200000,0xA8,,
16.6457650000,0x5C,,
16.6469100000,0xE2,,
16.6480550000,0x7C,,
16.8770850000,0x3C,,
16.8782300000,0x80,,
16.8793750000,0x5C,,
16.8805200000,0xC0,,
16.8816650000,0x5C,,
16.8828100000,0x70,,
16.8839550000,0x5C,,
16.8851000000,0x60,,
16.8862450000,0x5C,,
16.8873900000,0x82,,
16.8885350000,0xCA,,
16.8896800000,0xF8,,
16.8908250000,0xF8,,
16.8919700000,0x8C,,
16.8931150000,0x4C,,
16.8942600000,0x1C,,
16.8954050000,0xCC,,
16.8965500000,0xAC,,
16.8976950000,0x9C,,
16.8988400000,0x8C,,
16.8999850000,0x8C,,
16.9011300000,0x5C,,
16.9022750000,0x38,,
16.9034200000,0x5C,,
16.9045650000,0xE2,,
16.9057150000,0x7C,,
17.1347450000,0x3C,,
17.1358900000,0x80,,
17.1370350000,0x5C,,
17.1381850000,0xC0,,
17.1393300000,0x5C,,
17.1404750000,0x70,,
17.1416200000,0x5C,,
17.1427650000,0x60,,
17.1439100000,0x5C,,
17.1450550000,0x82,,
17.1462000000,0xCA,,
17.1473450000,0xF8,,
17.1484900000,0xF8,,
17.1496350000,0x8C,,
17.1507800000,0xCC,,
17.1519250000,0xAC,,
17.1530700000,0xCC,,
17.1542150000,0xAC,,
17.1553600000,0x9C,,
17.1565050000,0x8C,,
17.1576500000,0x8C,,
17.1587950000,0x5C,,
17.1599400000,0x08,,
17.1610850000,0x5C,,
17.1622300000,0xE2,,
17.1633750000,0x7C,,
17.4027150000,0x3C,,
17.4038600000,0x80,,
17.4050050000,0x5C,,
17.4061500000,0xC0,,
17.4072950000,0x5C,,
17.4084400000,0x70,,
17.4095850000,0x5C,,
17.4107300000,0x60,,
17.4118750000,0x5C,,
17.4130200000,0x82,,
17.4141650000,0xCA,,
17.4153100000,0xF8,,
17.4164550000,0xF8,,
17.4176000000,0x8C,,
17.4187450000,0x2C,,
17.4198900000,0x4C,,
17.4210350000,0xCC,,
17.4221800000,0xAC,,
17.4233250000,0x9C,,
17.4244700000,0x8C,,
17.4256200000,0x8C,,
17.4267650000,0x5C,,
17.4279100000,0x08,,
17.4290550000,0x5C,,
17.4302000000,0xE2,,
17.4313450000,0x7C,,
17.6604900000,0x3C,,
17.6616350000,0x80,,
17.6627800000,0x5C,,
17.6639250000,0xC0,,
17.6650700000,0x5C,,
17.6662200000,0x70,,
17.6673650000,0x5C,,
17.6685100000,0x60,,
17.6696550000,0x5C,,
17.6708000000,0x82,,
17.6719450000,0xCA,,
17.6730900000,0xF8,,
17.6742350000,0xF8,,
17.6753800000,0x8C,,
17.6765250000,0x2C,,
17.6776700000,0x9C,,
17.6788150000,0xCC,,
17.6799600000,0xAC,,
17.6811050000,0x9C,,
17.6822500000,0x8C,,
17.6833950000,0x8C,,
17.6845400000,0x5C,,
17.6856850000,0xD8,,
17.6868300000,0x5C,,
17.6879750000,0xE2,,
17.6891200000,0x7C,,
17.9180500000,0x3C,,
17.9191950000,0x80,,
17.9203400000,0x5C,,
17.9214850000,0xC0,,
17.9226300000,0x5C,,
17.9237750000,0x70,,
17.9249200000,0x5C,,
17.9260650000,0x60,,
17.9272100000,0x5C,,
17.9283550000,0x82,,
17.9295000000,0xCA,,
17.9306450000,0xF8,,
17.9317900000,0xF8,,
17.9329350000,0x8C,,
17.9340800000,0xAC,,
17.9352250000,0x6C,,
17.9363700000,0xCC,,
17.9375150000,0xAC,,
17.9386600000,0x9C,,
17.9398050000,0x8C,,
17.9409550000,0x8C,,
17.9421000000,0x5C,,
17.9432450000,0xA8,,
17.9443900000,0x5C,,
17.9455350000,0xE2,,
17.9466800000,0x7C,,
18.1861350000,0x3C,,
18.1872800000,0x80,,
18.1884250000,0x5C,,
18.1895700000,0xC0,,
18.1907150000,0x5C,,
18.1918600000,0x70,,
18.1930050000,0x5C,,
18.1941500000,0x60,,
18.1952950000,0x5C,,
18.1964400000,0x82,,
18.1975850000,0xCA,,
18.1987300000,0xF8,,
18.1998750000,0xF8,,
18.2010200000,0x8C,,
18.2021650000,0x6C,,
18.2033100000,0x2C,,
18.2044550000,0xCC,,
18.2056000000,0xAC,,
18.2067450000,0x9C,,
18.2078900000,0x8C,,
18.2090350000,0x8C,,
18.2101800000,0x5C,,
18.2113250000,0x28,,
18.2124700000,0x5C,,
18.2136150000,0xE2,,
18.2147600000,0x7C,,
18.4540050000,0x3C,,
18.4551500000,0x80,,
18.4562950000,0x5C,,
18.4574400000,0xC0,,
18.4585850000,0x5C,,
18.4597300000,0x70,,
18.4608750000,0x5C,,
18.4620200000,0x60,,
18.4631650000,0x5C,,
18.4643100000,0x82,,
18.4654550000,0xCA,,
18.4666000000,0xF8,,
18.4677450000,0xF8,,
18.4688900000,0x8C,,
18.4700350000,0xEC,,
18.4711850000,0x8C,,
18.4723300000,0xCC,,
18.4734750000,0xAC,,
18.4746200000,0x9C,,
18.4757650000,0x8C,,
18.4769100000,0x8C,,
18.4780550000,0x5C,,
18.4792000000,0x08,,
18.4803450000,0x5C,,
18.4814900000,0xE2,,
18.4826350000,0x7C,,
18.7115700000,0x3C,,
18.7127150000,0x80,,
18.7138600000,0x5C,,
18.7150050000,0xC0,,
18.7161500000,0x5C,,
18.7172950000,0x70,,
18.7184400000,0x5C,,
18.7195850000,0x60,,
18.7207300000,0x5C,,
18.7218750000,0x82,,
18.7230200000,0xCA,,
18.7241650000,0xF8,,
18.7253100000,0xF8,,
18.7264550000,0x8C,,
18.7276000000,0xEC,,
18.7287450000,0xEC,,
